web-scraper-order,web-scraper-start-url,name,name-href,all critic,all critic-href,review,Rating,Genre,language,Release Date (Theaters),Release Date (Streaming),Distributor
"1676881798-29799","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","...this fairly conservative, simple story elevates to something joyful and celebratory even as it acknowledges the difficult journey to get there.","","","","","",""
"1676881798-29800","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Lesley Manville is glorious in a performance where she hits it out of the park.","","","","","",""
"1676881798-29801","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","If viewers get stuck on the “this would never happen in real life” notion, they will miss the point of this charming tale.","","","","","",""
"1676881798-29802","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","A humble trip worth taking.","","","","","",""
"1676881798-29803","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","It’s a heartwarming tribute to dreamers.","","","","","",""
"1676881798-29804","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","I can be hard-hearted when told a film is “enchanting” but left with a tear in my eye and a lump in my throat.","","","","","",""
"1676881798-29805","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","As Manville knows what she’s doing, she manages to place herself right at home in the part of Ada Harris, a strong-willed woman who ideally brings her sense of politeness and curiosity to everyone she meets.","","","","","",""
"1676881798-29806","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Lesley Manville creates such a lovely, relatable, and heartfelt character that the audience readily believes in her and her quest. Her determination is infectious. Her energy is boundless.","","","","","",""
"1676881798-29807","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Manville... brings her own set of dynamics to the role and scores a huge personal triumph.","","","","","",""
"1676881798-29808","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","""An old school whimsical film that will charm you in a way that you haven't been at the movies in a long time.""","","","","","",""
"1676881798-29809","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Lesley Manville delivers an effervescent performance that reminds us of her formidable comedic, as well as dramatic range.","","","","","",""
"1676881798-29810","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Its charm is abundant, bursting at its seams","","","","","",""
"1676881798-29811","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","With the beautiful production design and costumes this film is reminiscent of a picture straight out of the golden age of Tinseltown.","","","","","",""
"1676881798-29812","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Touted as 'House of Gucci' for nice people, this adaptation of Paul Gallico's 1958 fantasy is elegant, endearing, escapist entertainment - an unexpected delight.","","","","","",""
"1676881798-29813","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Few films from the past few years have given me as much continuous pleasure as Mrs. Harris Goes to Paris.","","","","","",""
"1676881798-29814","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Lesley Manville is a delight in the fairy tale for the working class that reminds us to keep dreaming. I got serious Garry Marshall vibes. His spirit is all over this film. Charming.","","","","","",""
"1676881798-29815","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Lesley Manville is the main reason to see a really feel-good story that has been around for 65 years.","","","","","",""
"1676881798-29816","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Anchored by a strong turn by Lesley Manville, Mrs. Harris Goes to Paris is a beguiling bonbon of a movie - a modest crowd pleaser with a heart a mile wide.","","","","","",""
"1676881798-29817","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Fabian’s direction makes good use of Manville’s sparkling eyes and soft smile as the unassuming fish out of water and Mrs.Harris teaches the elite to be human which is luscious, refreshing fun.","","","","","",""
"1676881798-29818","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Mrs. Harris is cut from the same cloth as Longfellow Deeds and Jefferson Smith, innocent outsiders who cluelessly cut through the pretensions of the cynics they encounter.","","","","","",""
"1676881798-29819","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","This is a pleasant trip to Paris.  Huppert essentially plays Manville’s character in 'Phantom Thread', so enjoy the role reversal.","","","","","",""
"1676881798-29820","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Lighthearted and sweet, this movie could charm the pantsuit off of almost anybody.","","","","","",""
"1676881798-29821","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Mrs Harris Goes to Paris is darling and delightful, making for a perfect summer fit.","","","","","",""
"1676881798-29822","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Mrs. Harris Goes to Paris stretches a bit to make high and low meet harmoniously, but it often manages the feat, thanks especially to Manville. As a force of British charm, you could imagine her Ada one day teaming up with Paddington.","","","","","",""
"1676881798-29823","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","It’s wispy fantasy, but lovable Manville and a winsome cast make it feel real. Need a mood boost right now? This is it.","","","","","",""
"1676881798-29824","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","In nearly every way, Mrs. Harris Goes to Paris is magical.","","","","","",""
"1676881798-29825","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Mrs. Harris Goes to Paris is a frolicsome frock fantasy, full of joie de vivre and a certain I don’t know what.","","","","","",""
"1676881798-29826","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","It’s rare to find movies that value the mere idea of beauty, and this one—directed by Anthony Fabian—does so unapologetically.","","","","","",""
"1676881798-29827","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Sometimes all you want is some whimsical feel-good comfort food. And sometimes all you need is an actress like Manville to give it some special flavor.","","","","","",""
"1676881798-29828","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","I enjoyed every moment of this offering.","","","","","",""
"1676881798-29829","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","No one does this sort of lighthearted frippery as well as the British.","","","","","",""
"1676881798-29830","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","[Lesley Manville is] basically giving Paddington in a Phantom Thread setting.","","","","","",""
"1676881798-29831","https://editorial.rottentomatoes.com/guide/best-2022-movies/","Mrs. Harris Goes to Paris","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris","View All Critic Reviews (173)","https://www.rottentomatoes.com/m/mrs_harris_goes_to_paris/reviews","Mrs. Harris Goes to Paris may be the feel-good movie of the summer. The casting of Manville, Bravo, Isaacs, Williams, Hubbert and even an enjoyable turn by Alba Baptista help tell an inspiring story.","","","","","",""
